Activity_Id,Landing_Airport, Airline_Name,Operating_Airline_IATA_Code,Landing_Date,Published_Airline,Published_Airline_IATA_Code,GEO_Summary,GEO_Region,Landing_ Aircraft_ Type,Aircraft_Body_Type,Aircraft Manufacturer,Aircraft_Model,Aircraft_Version,Landing_Count,Total_Landed_Weight,Landing_Status
128507,Fort Smith Regional Airport,"TACA International Airlines, S.A.",TA,27-08-19,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A319,-,1,137789,1
63424,Fort Wayne International Airport,"TACA International Airlines, S.A.",TA,28-08-19,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A320,-,49,7216181,0
149417,Gillette-Campbell County Airport,Thomas Cook Airlines,MT,29-08-19,Thomas Cook Airlines,MT,International,Europe,Passenger,Wide Body,Airbus,A332,-,12,4748757,1
121328,Garden City Regional Airport,Turkish Airlines,TK,30-08-19,Turkish Airlines,TK,International,Europe,Passenger,Wide Body,Boeing,B773,-,30,16620000,0
163320,Spokane International Airport,United Airlines,UA,31-08-19,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,-,21,2893569,0
45704,Grand Forks International Airport,United Airlines,UA,01-09-19,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,-,5,688945,0
157149,East Texas Regional Airport,United Airlines,UA,02-09-19,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,1347,189151028,1
88363,Grand Junction Regional Airport (Walker Field),United Airlines,UA,03-09-19,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,-,77,10949246,0
141605,Gainesville Regional Airport,United Airlines,UA,04-09-19,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,5,710990,1
56078,Gulfport-Biloxi International Airport,United Airlines,UA,05-09-19,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,46,6729800,0
217144,Green Bay-Austin Straubel International Airport,United Airlines,UA,06-09-19,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B738,-,60,8778000,1
228379,Central Nebraska Regional Airport,United Airlines,UA,07-09-19,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,1428,208916400,0
142814,Killeen-Fort Hood Regional Airport,United Airlines,UA,08-09-19,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,63,9216900,1
39771,Gerald R. Ford International Airport,United Airlines,UA,09-09-19,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,1304,205286400,1
13602,Piedmont Triad International Airport,United Airlines,UA,10-09-19,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B739,-,17,2674100,0
110326,Greenville-Spartanburg International Airport,United Airlines,UA,11-09-19,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B739,-,24,3775200,1
199083,Gustavus Airport,United Airlines,UA,12-09-19,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,517,102366000,0
41488,Great Falls International Airport,United Airlines,UA,13-09-19,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B753,-,359,80416000,0
77172,Golden Triangle Regional Airport,United Airlines,UA,14-09-19,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B764,-,3,1050000,1
170597,Gunnison-Crested Butte Regional Airport,United Airlines,UA,15-09-19,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B772,-,227,101255000,1
110776,Guam International Airport,United Airlines,UA,16-09-19,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B772,-,1,470000,0
225593,Yampa Valley Airport (Yampa Valley Regional),United Airlines,UA,17-09-19,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B772,-,75,34500000,1
115331,Range Regional Airport (Chisholm-Hibbing Airport),United Airlines,UA,18-09-19,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B773,-,10,5540000,0
72520,Helena Regional Airport,United Airlines,UA,19-09-19,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B773,-,118,65372000,1
40836,Honolulu International Airport,United Airlines,UA,20-09-19,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B773,-,59,32686000,0
68113,Lea County Regional Airport,United Airlines,UA,21-09-19,United Airlines,UA,International,Middle East,Passenger,Wide Body,Boeing,B773,-,24,13296000,1
163568,William P. Hobby Airport,United Airlines,UA,22-09-19,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B788,-,24,9120000,0
126126,Westchester County Airport,United Airlines,UA,23-09-19,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B788,-,29,11020000,0
215598,Valley International Airport,United Airlines,UA,24-09-19,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B788,-,30,11400000,0
125828,Huntsville International Airport,United Airlines,UA,25-09-19,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B789,-,15,6375000,0
162756,Barnstable Municipal Airport,United Airlines,UA,26-09-19,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B789,-,147,62475000,0
172008,Hays Regional Airport,United Airlines,UA,27-09-19,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B789,-,29,12325000,1
106615,Washington Dulles International Airport,United Airlines,UA,28-09-19,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B789,-,45,19125000,1
203205,Niagara Falls International Airport,Virgin Atlantic,VS,29-09-19,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A332,-,12,4814892,0
166538,George Bush Intercontinental Airport,Virgin Atlantic,VS,30-09-19,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A333,-,1,412264,0
80770,Wichita Dwight D. Eisenhower National Airport (Wichita Mid-Continent Airport),Virgin Atlantic,VS,01-10-19,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A346,-,7,3996979,0
81761,Idaho Falls Regional Airport,Virgin Atlantic,VS,02-10-19,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,B789,-,53,22525000,1
155475,Wilmington Airport,Volaris Airlines,Y4,03-10-19,Volaris Airlines,Y4,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,17,2479759,1
102930,Wilmington International Airport,WOW Air,WW,04-10-19,WOW Air,WW,International,Europe,Passenger,Wide Body,Airbus,A333,-,30,12235650,1
52395,Ford Airport,WestJet Airlines,WS,05-10-19,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,-,73,9431600,1
65674,Indianapolis International Airport,WestJet Airlines,WS,06-10-19,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B738,-,16,2347300,1
131545,Falls International Airport,XL Airways France,SE,07-10-19,XL Airways France,SE,International,Europe,Passenger,Wide Body,Airbus,A332,-,4,1591737,0
147561,Sloulin Field International Airport,ABC Aerolineas S.A. de C.V. dba Interjet,4O,08-10-19,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,28,4002708,1
28330,Long Island MacArthur Airport,"Aer Lingus, Ltd.",EI,09-10-19,"Aer Lingus, Ltd.",EI,International,Europe,Passenger,Wide Body,Airbus,A332,-,5,1992978,0
13445,Ithaca Tompkins Regional Airport,"Aer Lingus, Ltd.",EI,10-10-19,"Aer Lingus, Ltd.",EI,International,Europe,Passenger,Wide Body,Airbus,A333,-,26,10604230,0
22300,Hilo International Airport,Aeromexico,AM,11-10-19,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,86,12402400,0
85635,Jackson Hole Airport,Air Canada,AC,12-10-19,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,-,2,268964,1
29378,Jackson-Evers International Airport,Air Canada,AC,13-10-19,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,-,117,16650394,0
143436,Jacksonville International Airport,Air Canada,AC,14-10-19,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,-,2,343040,1
108367,John F. Kennedy International Airport (New York International Airport),Air Canada,AC,15-10-19,Air Canada,AC,International,Canada,Passenger,Narrow Body,Boeing,B738,-,107,16349600,0
123516,Joplin Regional Airport,Air Canada,AC,16-10-19,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B772,-,9,4428000,1
32132,Jamestown Regional Airport,Air Canada,AC,17-10-19,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B789,-,47,19975000,0
140355,Juneau International Airport,Air China,CA,18-10-19,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,B748,-,31,21328000,1
124654,Kona International Airport at Keahole,Air France,AF,19-10-19,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A388,-,27,22976568,1
54227,Ketchikan International Airport,Air France,AF,20-10-19,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B772,-,2,920208,0
128158,Capital Region International Airport ( Lansing Capital City),Air France,AF,21-10-19,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B772,-,6,2760624,1
123821,Laramie Regional Airport,Air France,AF,22-10-19,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B773,-,9,4986000,0
97430,McCarran International Airport,Air India Limited,AI,23-10-19,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B772,-,36,17712000,0
26704,Lawton-Fort Sill Regional Airport,Air India Limited,AI,24-10-19,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B773,-,3,1662000,1
152445,Los Angeles International Airport,Air New Zealand,NZ,25-10-19,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B772,-,5,2350000,1
185571,Lubbock Preston Smith International Airport,Air New Zealand,NZ,26-10-19,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B773,-,25,13850000,0
192187,Arnold Palmer Regional Airport,Air Pacific Limited dba Fiji Airways,FJ,27-10-19,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Passenger,Wide Body,Airbus,A332,-,8,3174656,1
40728,Lake Charles Regional Airport,Alaska Airlines,AS,28-10-19,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,270,37202760,0
25838,Blue Grass Airport,Alaska Airlines,AS,29-10-19,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Airbus,A319,-,2,275576,1
172436,Lafayette Regional Airport,Alaska Airlines,AS,30-10-19,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,1282,183078288,0
65249,LaGuardia Airport (Marine Air Terminal),Alaska Airlines,AS,31-10-19,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,67,9560336,1
74287,Long Beach Airport (Daugherty Field),Alaska Airlines,AS,01-11-19,Alaska Airlines,AS,International,US,Passenger,Narrow Body,Airbus,A321,-,220,38413320,0
84855,Lihue Airport,Alaska Airlines,AS,02-11-19,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,43,5555600,0
226678,Bill and Hillary Clinton National Airport (Adams Field),Alaska Airlines,AS,03-11-19,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,124,17856000,0
21675,Lincoln Airport (Lincoln Municipal),Alaska Airlines,AS,04-11-19,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,158,24754400,0
226597,Laredo International Airport,Alaska Airlines,AS,05-11-19,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B739,-,2,314600,0
159771,La Crosse Regional Airport,All Nippon Airways,NH,06-11-19,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,B773,-,31,17174000,1
194338,Lewiston-Nez Perce County Airport,American Airlines,AA,07-11-19,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,1,137789,1
7754,Midland International Airport,American Airlines,AA,08-11-19,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,867,148690500,0
225964,MBS International Airport,American Airlines,AA,09-11-19,American Airlines,AA,Domestic,US,Passenger,Wide Body,Airbus,A332,-,19,7539200,0
174602,Kansas City International Airport,American Airlines,AA,10-11-19,American Airlines,AA,Domestic,US,Passenger,Wide Body,Airbus,A333,-,1,412260,0
203170,Orlando International Airport,American Airlines,AA,11-11-19,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,178,25632000,1
161040,Harrisburg International Airport,American Airlines,AA,12-11-19,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,3,594000,1
69904,Chicago Midway International Airport,American Airlines,AA,13-11-19,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B763,-,40,12400000,1
27557,Meridian Regional Airport,American Airlines,AA,14-11-19,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B788,-,3,1140000,1
202831,Memphis International Airport,Asiana Airlines,OZ,15-11-19,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Airbus,A359,-,31,14010388,1
214331,McAllen-Miller International Airport (McAllen Miller International),Asiana Airlines,OZ,16-11-19,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B744,-,22,14312000,0
130751,Rogue Valley International Airport,"Atlas Air, Inc",5Y,17-11-19,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B744,-,5,3260000,1
126786,Montgomery Regional Airport,"Atlas Air, Inc",5Y,18-11-19,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B762,-,27,7344000,0
46850,Manhattan Regional Airport,"Atlas Air, Inc",5Y,19-11-19,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B763,-,21,6720000,0
204218,Manchester-Boston Regional Airport,British Airways,BA,20-11-19,British Airways,BA,International,Europe,Passenger,Wide Body,Airbus,A388,-,28,24136196,0
57798,Miami International Airport,British Airways,BA,21-11-19,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B744,-,31,19530000,1
230436,General Mitchell International Airport,British Airways,BA,22-11-19,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B772,-,3,1380000,0
148717,Muskegon County Airport,"COPA Airlines, Inc.",CM,23-11-19,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B738,-,41,5998300,1
20260,Melbourne International Airport,"COPA Airlines, Inc.",CM,24-11-19,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B739,-,15,2458500,0
229040,Quad City International Airport,Cathay Pacific,CX,25-11-19,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Airbus,A359,-,25,11408925,1
133313,Monroe Regional Airport,Cathay Pacific,CX,26-11-19,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,B773,-,62,34348000,0
159377,Mammoth Yosemite Airport,China Airlines,CI,27-11-19,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,B744,-,23,15318000,1
184317,Mobile Regional Airport,China Airlines,CI,28-11-19,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,B773,-,31,17174000,1
218505,Minot International Airport,China Eastern,MU,29-11-19,China Eastern,MU,International,Asia,Passenger,Wide Body,Airbus,A332,-,13,5158816,0
34871,Sawyer International Airport,China Eastern,MU,30-11-19,China Eastern,MU,International,Asia,Passenger,Wide Body,Boeing,B773,-,31,17174000,1
152589,Monterey Regional Airport (Monterey Peninsula Airport),China Southern,CZ,01-12-19,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B773,-,27,14958000,0
95702,Dane County Regional Airport,China Southern,CZ,02-12-19,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B789,-,12,5100000,0
131616,Missoula International Airport,Compass Airlines,CP,03-12-19,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,369,27740682,1
189356,Minneapolis-Saint Paul International Airport,Delta Air Lines,DL,04-12-19,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,24,3227568,1
16351,Louis Armstrong New Orleans International Airport,Delta Air Lines,DL,05-12-19,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,23,3270554,0
47650,Montrose Regional Airport,Delta Air Lines,DL,06-12-19,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,1,171520,1
84698,Martha's Vineyard Airport,Delta Air Lines,DL,07-12-19,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Airbus,A333,-,1,412264,0
67342,Myrtle Beach International Airport,Delta Air Lines,DL,08-12-19,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B712,-,349,38390000,1
97795,Albert J. Ellis Airport,Delta Air Lines,DL,09-12-19,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,230,33649000,0
115182,Oakland International Airport,Delta Air Lines,DL,10-12-19,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,291,45774300,1
169595,Kahului Airport,Delta Air Lines,DL,11-12-19,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,328,64944000,0
132671,Will Rogers World Airport,Delta Air Lines,DL,12-12-19,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B753,-,70,15680000,0
205013,Eppley Airfield,Delta Air Lines,DL,13-12-19,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B763,-,19,6055000,0
136644,Nome Airport,Delta Air Lines,DL,14-12-19,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B764,-,27,9450000,0
107751,Ontario International Airport,EVA Airways,BR,15-12-19,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,B773,-,91,50414000,0
187899,Chicago O'Hare International Airport,Emirates,EK,16-12-19,Emirates,EK,International,Asia,Passenger,Wide Body,Airbus,A388,-,31,26722217,1
49727,Norfolk International Airport,Federal Express,FX,17-12-19,Federal Express,FX,Domestic,US,Freighter,Wide Body,Boeing,B763,-,44,14344000,1
23543,Worcester Regional Airport,Finnair,AY,18-12-19,Finnair,AY,International,Asia,Passenger,Wide Body,Airbus,A333,-,4,1649056,0
155546,Southwest Oregon Regional Airport (North Bend Municipal),Finnair,AY,19-12-19,Finnair,AY,International,Europe,Passenger,Wide Body,Airbus,A333,-,6,2473584,0
125534,Ralph Wien Memorial Airport,French Bee,BF,20-12-19,French Bee,BF,International,Australia / Oceania,Passenger,Wide Body,Airbus,A359,-,15,6845355,0
173791,Barkley Regional Airport,French Bee,BF,21-12-19,French Bee,BF,International,Europe,Passenger,Wide Body,Airbus,A359,-,11,5019927,1
130188,Plattsburgh International Airport,Frontier Airlines,F9,22-12-19,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,1,137789,1
132849,Palm Beach International Airport,Frontier Airlines,F9,23-12-19,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,60,8906696,1
228288,Portland International Airport,Frontier Airlines,F9,24-12-19,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,24,3416059,1
101183,Newport News/Williamsburg International Airport,Hawaiian Airlines,HA,25-12-19,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A332,-,62,24876942,1
142663,Philadelphia International Airport,Hong Kong Airlines Limited,HX,26-12-19,Hong Kong Airlines Limited,HX,International,Asia,Passenger,Wide Body,Airbus,A359,-,18,8214426,0
55537,Phoenix Sky Harbor International Airport,Horizon Air,QX,27-12-19,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,85,6371345,1
203118,General Wayne A. Downing Peoria International Airport,Iberia,IB,28-12-19,Iberia,IB,International,Europe,Passenger,Wide Body,Airbus,A332,-,1,396832,0
15811,Hattiesburg-Laurel Regional Airport,Icelandair EHF,FI,29-12-19,Icelandair EHF,FI,International,Europe,Passenger,Wide Body,Boeing,B763,-,18,5760000,0
172912,Pocatello Regional Airport,Japan Airlines,JL,30-12-19,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,B773,-,31,17174000,0
129730,Pittsburgh International Airport,Jazz Aviation,QK,31-12-19,Air Canada,AC,International,Canada,Passenger,Regional Jet,Bombardier,CRJ9,-,121,9087100,1
209798,Pellston Regional Airport of Emmet County,JetBlue Airways,B6,01-01-20,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,62,8842732,0
70911,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),JetBlue Airways,B6,02-01-20,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,380,65177600,1
171799,Pago Pago International Airport (Tafuna Airport),KLM Royal Dutch Airlines,KL,03-01-20,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B744,-,25,15750000,0
122017,Tri-Cities Airport,KLM Royal Dutch Airlines,KL,04-01-20,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B772,-,3,1410000,1
176319,Mercedita Airport,KLM Royal Dutch Airlines,KL,05-01-20,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B789,-,17,7225000,0
190588,Petersburg James A. Johnson Airport,Kalitta Air,K4,06-01-20,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,B744,-,3,1956000,1
37504,Palm Springs International Airport,Korean Air Lines,KE,07-01-20,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B748,-,26,19838000,1
131114,Pueblo Memorial Airport,Korean Air Lines,KE,08-01-20,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B773,-,62,34348000,0
190522,Theodore Francis Green State Airport,Lufthansa German Airlines,LH,09-01-20,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A346,-,30,17129910,1
56308,Portland International Jetport,Lufthansa German Airlines,LH,10-01-20,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A388,-,32,27637136,0
156960,Rapid City Regional Airport,Philippine Airlines,PR,11-01-20,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A343,-,1,418878,0
185922,Redding Municipal Airport,Philippine Airlines,PR,12-01-20,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,B773,-,31,17174000,1
103290,Redmond Municipal Airport (Roberts Field),Qantas Airways,QF,13-01-20,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,B744,-,26,16499000,1
9518,Raleigh-Durham International Airport,Qantas Airways,QF,14-01-20,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,B789,-,16,6800000,0
35420,Rhinelander-Oneida County Airport,SAS Airlines,SK,15-01-20,SAS Airlines,SK,International,Europe,Passenger,Wide Body,Airbus,A343,-,31,13121898,1
154295,Richmond International Airport,Singapore Airlines,SQ,16-01-20,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Airbus,A359,-,31,14147067,0
192640,Rock Springs-Sweetwater County Airport,Singapore Airlines,SQ,17-01-20,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,B773,-,31,17174000,1
91625,Reno/Tahoe International Airport,SkyWest Airlines,OO,18-01-20,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ2,-,1353,63591000,0
69242,Roanoke Regional Airport (Woodrum Field),SkyWest Airlines,OO,19-01-20,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ2,-,31,1457000,1
171216,Greater Rochester International Airport,SkyWest Airlines,OO,20-01-20,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ7,-,222,14874000,0
123571,Roswell International Air Center,SkyWest Airlines,OO,21-01-20,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ7,-,12,804000,0
171368,Rochester International Airport,SkyWest Airlines,OO,22-01-20,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,176,13192432,0
95149,Southwest Florida International Airport,SkyWest Airlines,OO,23-01-20,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,1075,80578775,0
18437,Santa Fe Municipal Airport,SkyWest Airlines,OO,24-01-20,United Airlines,UA,International,Canada,Passenger,Regional Jet,Embraer,E175,-,55,4122635,0
93313,San Diego International Airport (Lindbergh Field),Southwest Airlines,WN,25-01-20,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,1083,138624000,1
151144,San Antonio International Airport,Southwest Airlines,WN,26-01-20,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,371,53641600,1
155345,Savannah/Hilton Head International Airport,Sun Country Airlines,SY,27-01-20,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,8,1033600,0
231967,Santa Barbara Municipal Airport (Santa Barbara Airport),Sun Country Airlines,SY,28-01-20,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,30,4387500,0
62828,South Bend International Airport (South Bend Regional),Swiss International,LX,29-01-20,Swiss International,LX,International,Europe,Passenger,Wide Body,Boeing,B773,-,31,17174000,0
99339,San Luis Obispo County Regional Airport (McChesney Field),"TACA International Airlines, S.A.",TA,30-01-20,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A319,-,1,137789,1
224612,Deadhorse Airport (Prudhoe Bay Airport),"TACA International Airlines, S.A.",TA,31-01-20,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A320,-,53,7788940,1
194307,University Park Airport,Thomas Cook Airlines,MT,01-02-20,Thomas Cook Airlines,MT,International,Europe,Passenger,Wide Body,Airbus,A332,-,8,3185679,1
27980,Louisville International Airport (Standiford Field),Turkish Airlines,TK,02-02-20,Turkish Airlines,TK,International,Europe,Passenger,Wide Body,Boeing,B773,-,31,17174000,1
107700,Seattle-Tacoma International Airport,United Airlines,UA,03-02-20,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,-,5,688945,1
59759,San Francisco International Airport,United Airlines,UA,04-02-20,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,-,6,826734,0
53760,Springfield-Branson National Airport,United Airlines,UA,05-02-20,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,1525,214202141,1
80351,St. George Regional Airport,United Airlines,UA,06-02-20,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,-,81,11518038,0
196835,Shreveport Regional Airport,United Airlines,UA,07-02-20,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,74,10522652,0
202796,Sitka Rocky Gutierrez Airport,United Airlines,UA,08-02-20,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,1,129200,0
172444,Norman Y. Mineta San José International Airport,United Airlines,UA,09-02-20,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,37,5413100,1
121732,San Angelo Regional Airport (Mathis Field),United Airlines,UA,10-02-20,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B738,-,41,5998300,0
204283,Luis Muñoz Marín International Airport,United Airlines,UA,11-02-20,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,1259,184191700,1
153939,Salt Lake City International Airport,United Airlines,UA,12-02-20,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,21,3072300,0
2154,Sacramento International Airport,United Airlines,UA,13-02-20,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,1214,191193000,1
